trip_id,pickup_datetime,pickup_location,trip_type,distance_miles,duration_minutes,fare_amount
16320,2025-12-03 13:50:09,Deansgate,Premium,20.73,70.0,34.03
16321,2026-02-01 13:11:04,Manchester Airport,Business,13.28,43.0,22.99
16322,2025-12-31 15:41:13,Trafford Centre,Airport,25.78,77.0,56.17
16323,2025-11-17 08:27:52,Old Trafford,Standard,10.76,48.0,28.44
16324,2026-01-03 16:58:02,Deansgate,Premium,13.77,31.0,34.13
16325,2025-09-11 12:50:39,Manchester Airport,Premium,32.35,126.0,62.56
16326,2025-10-08 03:17:12,Piccadilly,Airport,2.69,11.0,4.37
16327,2026-01-11 17:14:32,Old Trafford,Airport,11.32,30.0,29.83
16328,2026-04-25 02:27:13,Old Trafford,Airport,6.44,21.0,15.0
16329,2026-03-04 02:02:43,Old Trafford,Business,11.56,38.0,15.7
16330,2026-01-31 04:34:50,Trafford Centre,Premium,8.38,41.0,22.12
16331,2026-04-02 20:50:37,Trafford Centre,Standard,17.99,47.0,44.26
16332,2026-05-27 23:01:47,Salford Quays,Premium,9.7,31.0,13.5
16333,2025-10-30 05:01:50,Manchester Airport,Standard,2.65,10.0,3.27
16334,2025-07-17 17:41:11,Deansgate,Premium,5.97,24.0,8.71
16335,2025-11-14 15:27:25,Piccadilly,Premium,2.32,7.0,5.51
16336,2026-01-23 23:46:36,Stockport,Airport,26.02,114.0,47.91
16337,2026-05-09 05:22:55,Trafford Centre,Standard,5.29,25.0,8.64
16338,2026-05-31 01:54:18,Piccadilly,Standard,4.61,16.0,8.55
16339,2026-02-19 03:28:47,Deansgate,Business,26.74,102.0,40.91
16340,2025-08-26 21:58:39,Piccadilly,Business,10.9,36.0,24.42
16341,2025-11-15 13:20:06,Stockport,Premium,26.6,87.0,39.95
16342,2025-09-06 20:31:25,Manchester Airport,Airport,33.76,138.0,73.28
16343,2026-05-17 14:51:46,Old Trafford,Standard,11.26,55.0,27.07
16344,2025-08-14 10:13:40,Trafford Centre,Premium,4.09,20.0,7.74
16345,2025-07-31 18:53:20,Manchester Airport,Standard,9.84,35.0,22.59
16346,2025-07-02 08:21:57,Piccadilly,Standard,8.2,31.0,19.17
16347,2025-12-29 23:46:12,Piccadilly,Airport,4.76,21.0,7.56
16348,2026-06-21 17:12:46,Piccadilly,Airport,18.17,39.0,29.99
16349,2026-01-25 21:45:27,MediaCityUK,Business,13.54,63.0,23.88
16350,2026-02-03 05:34:56,MediaCityUK,Premium,30.36,128.0,48.89
16351,2025-08-23 12:15:03,Manchester Airport,Premium,17.93,76.0,45.3
16352,2025-11-29 11:02:38,Salford Quays,Business,24.14,76.0,38.66
16353,2026-01-06 02:06:48,Old Trafford,Premium,28.8,109.0,47.12
16354,2026-06-20 12:20:58,Deansgate,Airport,33.49,92.0,42.0
16355,2025-08-25 06:33:56,Piccadilly,Standard,13.06,35.0,34.3
16356,2026-03-31 16:25:31,Stockport,Airport,24.95,74.0,53.58
16357,2026-06-17 04:40:55,Old Trafford,Business,23.75,70.0,37.06
16358,2026-03-27 01:09:02,MediaCityUK,Business,21.01,96.0,58.31
16359,2025-07-18 23:14:45,Trafford Centre,Business,28.99,110.0,70.59
16360,2026-04-01 22:39:23,MediaCityUK,Airport,34.09,131.0,92.34
16361,2025-11-06 09:26:09,MediaCityUK,Premium,16.1,34.0,21.26
16362,2026-03-02 21:59:30,Stockport,Airport,29.99,90.0,77.98
16363,2026-01-10 16:08:28,Manchester Airport,Standard,13.79,67.0,19.84
16364,2026-02-01 18:31:35,Manchester Airport,Airport,7.09,18.0,9.67
16365,2025-10-27 13:49:27,Stockport,Business,28.08,101.0,54.96
16366,2025-09-20 04:31:36,Manchester Airport,Business,31.25,98.0,65.38
16367,2025-11-06 17:09:55,Old Trafford,Business,5.53,20.0,8.75
16368,2025-12-07 06:41:39,Manchester Airport,Airport,11.4,34.0,29.69
16369,2025-07-16 10:54:58,MediaCityUK,Premium,3.29,10.0,8.9
16370,2025-10-01 06:53:41,Piccadilly,Business,12.3,39.0,27.14
16371,2025-12-18 05:11:17,Deansgate,Airport,15.66,78.0,37.29
16372,2025-07-03 17:06:38,Piccadilly,Premium,29.04,78.0,39.37
16373,2026-02-22 23:21:54,Trafford Centre,Premium,22.16,47.0,31.28
16374,2025-08-12 20:08:36,Salford Quays,Airport,4.73,14.0,11.91
16375,2025-07-26 05:27:24,Salford Quays,Business,12.99,29.0,29.76
16376,2025-09-15 17:57:27,Deansgate,Business,27.17,56.0,50.05
16377,2026-01-06 23:02:34,Stockport,Airport,19.49,76.0,49.34
16378,2025-10-03 12:11:34,Stockport,Business,14.3,63.0,22.03
16379,2025-08-19 14:59:52,Salford Quays,Standard,17.63,74.0,46.89
16380,2026-04-28 21:20:21,Manchester Airport,Airport,9.64,24.0,22.26
16381,2025-10-03 01:42:43,Trafford Centre,Standard,23.5,77.0,51.12
16382,2026-02-12 09:30:00,Trafford Centre,Airport,4.8,24.0,6.76
16383,2026-06-02 20:18:45,Stockport,Premium,26.86,60.0,33.83
16384,2025-12-20 21:36:42,Salford Quays,Business,7.38,22.0,17.71
16385,2026-04-23 01:17:00,Piccadilly,Standard,10.61,34.0,28.92
16386,2026-04-24 15:26:19,Old Trafford,Business,10.12,24.0,26.85
16387,2025-11-23 18:30:08,Manchester Airport,Business,15.61,58.0,19.11
16388,2025-09-02 06:49:42,Manchester Airport,Business,28.2,123.0,65.94
16389,2026-01-06 03:33:08,Old Trafford,Airport,26.34,127.0,34.12
16390,2025-08-23 18:35:45,Old Trafford,Premium,6.72,27.0,8.21
16391,2025-06-28 22:16:48,MediaCityUK,Business,19.39,89.0,49.78
16392,2026-03-05 06:51:48,Trafford Centre,Premium,24.28,68.0,51.69
16393,2025-08-21 08:53:12,MediaCityUK,Airport,28.62,58.0,75.33
16394,2025-09-13 09:27:50,MediaCityUK,Business,15.89,72.0,20.98
16395,2026-01-17 10:14:34,Trafford Centre,Business,9.41,34.0,26.07
16396,2025-11-22 16:57:08,Salford Quays,Airport,7.59,18.0,20.21
16397,2025-09-06 13:54:15,Deansgate,Standard,5.83,18.0,12.6
16398,2025-09-08 03:21:57,MediaCityUK,Business,25.16,86.0,51.11
16399,2025-11-05 06:38:20,Deansgate,Premium,5.24,18.0,12.74
16400,2025-12-25 08:44:45,Deansgate,Standard,6.84,31.0,17.61
16401,2026-05-11 15:09:47,Stockport,Standard,27.0,63.0,64.25
16402,2026-06-15 14:57:32,Deansgate,Standard,32.63,144.0,77.19
16403,2026-05-19 14:09:09,Salford Quays,Airport,15.66,47.0,25.1
16404,2026-03-25 13:42:52,Old Trafford,Standard,13.22,32.0,26.35
16405,2026-03-23 03:06:17,Piccadilly,Standard,26.8,75.0,55.63
16406,2025-07-22 15:57:24,MediaCityUK,Premium,12.01,52.0,26.05
16407,2026-06-18 12:58:28,Piccadilly,Standard,14.57,29.0,29.42
16408,2025-09-12 09:13:09,MediaCityUK,Premium,8.52,32.0,22.04
16409,2025-08-26 08:49:54,Old Trafford,Airport,13.04,58.0,27.0
16410,2025-08-28 12:11:24,MediaCityUK,Premium,11.69,44.0,18.16
16411,2025-12-22 12:41:11,Old Trafford,Business,32.9,90.0,91.05
16412,2026-06-16 16:12:14,MediaCityUK,Premium,34.18,74.0,63.33
16413,2025-12-17 10:48:56,Manchester Airport,Business,3.12,14.0,6.48
16414,2025-12-24 03:13:32,MediaCityUK,Business,17.08,40.0,46.89
16415,2026-04-02 22:37:07,MediaCityUK,Airport,2.54,12.0,6.39
16416,2026-01-21 18:09:03,Trafford Centre,Premium,31.71,81.0,64.83
16417,2026-01-01 11:56:32,Manchester Airport,Premium,7.26,20.0,12.47
16418,2026-03-10 23:59:30,Deansgate,Standard,3.85,9.0,6.45
16419,2026-03-13 19:15:31,MediaCityUK,Premium,19.28,84.0,36.75
16420,2026-04-14 02:37:33,Deansgate,Airport,7.01,30.0,17.55
16421,2026-02-07 16:51:27,Stockport,Standard,1.85,6.0,3.65
16422,2026-05-09 20:50:05,Manchester Airport,Business,16.29,78.0,36.87
16423,2026-03-23 17:53:20,Trafford Centre,Premium,13.29,50.0,18.65
16424,2025-07-23 00:39:08,Deansgate,Airport,4.99,24.0,10.51
16425,2025-11-12 02:49:06,Old Trafford,Business,34.61,100.0,45.46
16426,2025-07-17 02:15:58,Stockport,Business,20.89,71.0,58.41
16427,2025-07-30 01:31:27,Trafford Centre,Standard,14.6,64.0,23.19
16428,2026-04-10 09:34:28,Stockport,Airport,8.23,30.0,20.18
16429,2026-01-16 23:19:21,Stockport,Premium,31.3,146.0,85.04
16430,2025-09-30 15:22:34,MediaCityUK,Premium,12.83,33.0,24.48
16431,2026-06-07 13:42:11,Old Trafford,Business,27.06,85.0,47.54
16432,2025-12-23 08:06:29,Trafford Centre,Business,1.62,5.0,4.2
16433,2025-10-26 00:11:52,Piccadilly,Airport,18.39,58.0,50.42
16434,2026-04-09 17:02:07,Piccadilly,Business,28.01,75.0,66.56
16435,2025-07-07 04:57:28,MediaCityUK,Premium,5.43,15.0,7.1
16436,2026-01-18 09:44:40,Manchester Airport,Standard,10.78,41.0,18.94
16437,2025-08-21 15:53:07,Old Trafford,Standard,14.26,61.0,35.95
16438,2025-11-26 06:26:09,Deansgate,Business,18.03,40.0,49.61
16439,2026-05-24 19:03:37,Old Trafford,Premium,13.96,42.0,25.15
16440,2025-07-17 12:05:32,Manchester Airport,Business,30.51,96.0,61.29
16441,2025-08-22 00:05:31,MediaCityUK,Business,10.45,39.0,27.41
16442,2025-07-21 11:41:45,Salford Quays,Business,5.24,18.0,10.09
16443,2026-04-25 03:50:13,Piccadilly,Premium,11.71,56.0,31.87
16444,2025-11-13 12:08:54,Salford Quays,Airport,7.86,25.0,11.35
16445,2025-08-09 21:35:10,Piccadilly,Airport,25.86,87.0,38.8
16446,2026-01-10 14:30:18,Old Trafford,Standard,22.87,84.0,44.67
16447,2026-01-01 18:47:28,Manchester Airport,Airport,26.0,113.0,43.55
16448,2026-04-27 21:40:53,MediaCityUK,Airport,1.2,4.0,2.32
16449,2026-05-11 09:01:40,Trafford Centre,Standard,3.89,8.0,5.02
16450,2026-05-10 21:06:12,Trafford Centre,Airport,12.12,51.0,18.18
16451,2026-04-04 00:08:00,MediaCityUK,Premium,20.58,62.0,47.87
16452,2026-03-01 02:31:43,Stockport,Standard,29.32,65.0,48.92
16453,2025-09-03 17:26:10,Piccadilly,Business,34.58,79.0,70.47
16454,2025-12-10 13:59:26,Old Trafford,Premium,12.21,30.0,30.0
16455,2026-03-16 20:48:57,Stockport,Business,23.01,111.0,58.59
16456,2025-06-28 01:50:12,Trafford Centre,Standard,9.16,24.0,15.98
16457,2025-12-15 15:53:19,Piccadilly,Premium,2.73,7.0,7.08
16458,2025-12-20 09:49:57,Trafford Centre,Standard,27.3,102.0,45.53
16459,2025-09-22 17:31:32,MediaCityUK,Business,18.7,61.0,34.18
16460,2025-10-12 06:09:30,Old Trafford,Business,22.1,106.0,39.46
16461,2026-02-02 09:30:27,Trafford Centre,Premium,18.3,80.0,48.07
16462,2025-11-27 14:24:46,Manchester Airport,Standard,32.5,133.0,69.46
16463,2026-03-19 00:35:40,Manchester Airport,Business,26.21,78.0,35.37
16464,2025-10-10 09:59:41,MediaCityUK,Standard,2.25,5.0,3.16
16465,2025-07-05 22:28:43,Piccadilly,Premium,10.86,51.0,27.31
16466,2025-06-27 17:03:46,Old Trafford,Business,16.56,79.0,34.92
16467,2025-10-31 19:13:58,Deansgate,Business,13.12,28.0,30.65
16468,2025-12-09 22:04:21,Trafford Centre,Business,3.15,14.0,7.1
16469,2026-05-29 05:11:34,Piccadilly,Airport,20.46,86.0,45.01
16470,2025-10-21 00:03:24,Trafford Centre,Business,19.03,88.0,34.19
16471,2025-10-03 05:24:14,Trafford Centre,Premium,29.44,113.0,40.19
16472,2025-07-23 21:00:52,Salford Quays,Business,7.83,17.0,21.02
16473,2025-07-08 09:02:31,Piccadilly,Standard,24.97,113.0,52.05
16474,2026-01-22 03:40:04,Manchester Airport,Airport,1.69,8.0,4.51
16475,2025-07-14 11:22:30,Manchester Airport,Standard,16.65,72.0,35.4
16476,2026-06-17 17:12:01,MediaCityUK,Standard,27.91,121.0,54.57
16477,2026-03-27 13:16:04,MediaCityUK,Standard,27.24,70.0,42.56
16478,2026-06-11 16:32:22,Deansgate,Premium,31.11,118.0,37.81
16479,2026-02-03 01:21:09,Old Trafford,Business,7.58,28.0,16.89
16480,2026-04-01 09:56:02,MediaCityUK,Airport,10.2,29.0,12.53
16481,2026-06-12 10:32:25,Old Trafford,Premium,32.57,94.0,90.61
16482,2025-07-18 15:45:41,Piccadilly,Standard,31.75,143.0,56.43
16483,2025-09-07 10:01:00,Old Trafford,Business,28.47,121.0,44.63
16484,2026-03-15 17:58:25,MediaCityUK,Business,28.98,82.0,73.7
16485,2026-04-19 23:44:20,Salford Quays,Airport,29.28,144.0,69.21
16486,2026-06-14 09:03:53,Stockport,Business,34.73,108.0,72.92
16487,2025-12-19 05:34:21,Deansgate,Business,28.48,78.0,78.33
16488,2026-05-19 16:28:33,Manchester Airport,Premium,26.24,94.0,42.44
16489,2026-01-01 12:34:43,Piccadilly,Premium,34.55,116.0,81.57
16490,2025-10-06 12:55:40,Salford Quays,Standard,26.51,79.0,65.23
16491,2026-03-16 14:55:11,Old Trafford,Standard,3.18,9.0,8.53
16492,2025-10-07 09:25:54,Trafford Centre,Standard,19.36,69.0,51.98
16493,2026-02-15 22:02:13,Salford Quays,Standard,4.0,16.0,11.15
16494,2025-07-20 18:08:07,Stockport,Premium,13.25,45.0,34.77
16495,2026-03-23 12:31:39,Old Trafford,Premium,31.78,151.0,73.47
16496,2026-03-29 03:20:33,Manchester Airport,Airport,34.32,125.0,48.04
16497,2025-11-07 01:15:14,Old Trafford,Business,21.29,65.0,42.59
16498,2025-07-30 22:47:46,Deansgate,Premium,10.25,41.0,16.52
16499,2025-10-24 00:37:46,Trafford Centre,Standard,30.53,129.0,57.99
16500,2026-06-20 04:04:50,Trafford Centre,Premium,4.7,12.0,11.1
16501,2026-04-13 08:13:21,Deansgate,Business,6.81,26.0,12.54
16502,2025-12-12 02:25:10,Deansgate,Airport,2.72,7.0,7.32
16503,2025-07-30 00:39:47,Manchester Airport,Standard,7.52,37.0,10.48
16504,2025-10-08 15:56:22,Trafford Centre,Standard,25.11,66.0,47.25
16505,2026-04-10 17:50:43,Trafford Centre,Business,4.33,17.0,5.41
16506,2026-03-26 01:00:58,Salford Quays,Business,31.85,131.0,67.92
16507,2025-10-15 05:50:09,Deansgate,Standard,24.21,98.0,54.78
16508,2025-10-17 19:35:11,Stockport,Business,4.51,17.0,6.5
16509,2026-05-20 23:56:28,Salford Quays,Standard,15.32,51.0,26.34
16510,2026-05-20 06:02:02,Stockport,Premium,9.9,46.0,22.86
16511,2026-05-31 23:00:15,MediaCityUK,Premium,11.54,34.0,18.81
16512,2025-12-04 05:55:11,Trafford Centre,Business,13.13,59.0,18.6
16513,2025-11-29 20:15:58,Deansgate,Airport,17.25,53.0,35.3
16514,2025-08-16 16:52:57,MediaCityUK,Standard,4.11,12.0,8.1
16515,2025-08-10 19:11:54,MediaCityUK,Airport,16.78,76.0,40.32
16516,2026-02-24 09:09:28,Piccadilly,Premium,31.66,132.0,67.41
16517,2026-05-29 14:29:28,Deansgate,Airport,1.02,3.0,2.77
16518,2025-07-30 21:59:37,Old Trafford,Standard,20.17,77.0,41.17
16519,2025-10-30 20:10:52,Stockport,Premium,16.64,51.0,35.19
16520,2026-01-14 05:38:07,Salford Quays,Standard,26.82,78.0,32.65
16521,2026-04-15 09:19:37,Stockport,Airport,15.8,72.0,38.97
16522,2026-01-18 17:37:13,Manchester Airport,Business,6.36,25.0,8.64
16523,2026-05-06 23:38:31,Old Trafford,Business,13.6,49.0,19.64
16524,2025-11-04 16:32:19,Salford Quays,Standard,17.2,71.0,40.75
16525,2025-12-13 08:05:01,MediaCityUK,Premium,6.2,23.0,11.68
16526,2026-01-04 15:06:52,Old Trafford,Premium,10.79,26.0,17.85
16527,2026-05-16 21:33:16,Old Trafford,Premium,27.85,90.0,59.92
16528,2025-06-27 21:39:59,MediaCityUK,Business,14.11,66.0,31.58
16529,2026-05-16 08:35:42,Old Trafford,Business,7.76,26.0,19.41
16530,2025-07-25 22:14:34,Stockport,Standard,33.9,93.0,52.61
16531,2026-01-31 19:06:54,Stockport,Premium,28.43,107.0,41.61
16532,2025-11-06 07:13:12,Piccadilly,Business,5.68,16.0,12.52
16533,2025-07-18 14:26:12,Stockport,Business,23.79,116.0,36.85
16534,2026-05-23 13:15:17,Stockport,Airport,8.96,38.0,18.97
16535,2025-10-25 05:20:03,Salford Quays,Business,15.2,69.0,32.65
16536,2026-05-19 01:44:09,Salford Quays,Business,29.53,78.0,43.17
16537,2026-04-16 18:41:33,Salford Quays,Premium,18.23,71.0,33.28
16538,2025-12-15 08:51:05,Old Trafford,Airport,30.15,66.0,45.34
16539,2025-07-31 21:34:38,Trafford Centre,Premium,30.2,115.0,57.42
16540,2025-12-27 12:15:45,Manchester Airport,Premium,32.21,129.0,47.17
16541,2025-08-09 11:48:56,Manchester Airport,Premium,27.6,99.0,66.9
16542,2025-11-01 17:04:06,Trafford Centre,Airport,33.54,87.0,91.13
16543,2026-02-22 20:49:01,Manchester Airport,Premium,18.77,84.0,38.19
16544,2025-11-06 22:57:13,Piccadilly,Premium,18.76,63.0,44.23
16545,2025-12-19 03:51:16,Deansgate,Business,14.02,43.0,37.16
16546,2025-09-06 18:44:33,Old Trafford,Standard,6.41,29.0,11.9
16547,2026-03-02 14:21:12,Deansgate,Airport,26.71,116.0,74.44
16548,2026-04-11 16:01:08,Salford Quays,Premium,1.07,5.0,2.71
16549,2026-05-31 01:00:41,Trafford Centre,Premium,21.61,107.0,53.74
16550,2026-05-28 09:19:42,Trafford Centre,Business,9.43,40.0,16.52
16551,2025-12-09 23:42:52,Trafford Centre,Airport,10.0,21.0,12.62
16552,2025-09-29 15:53:13,Piccadilly,Business,8.3,22.0,16.07
16553,2025-10-01 10:52:48,Manchester Airport,Premium,17.21,46.0,27.57
16554,2025-12-03 23:30:48,Stockport,Business,26.87,129.0,64.54
16555,2025-09-08 01:46:14,Piccadilly,Airport,3.01,7.0,5.81
16556,2026-01-16 13:32:32,Salford Quays,Premium,9.38,27.0,16.44
16557,2025-11-02 06:53:54,Deansgate,Premium,12.58,34.0,21.12
16558,2025-11-19 19:23:09,Old Trafford,Standard,20.28,93.0,25.48
16559,2026-02-12 18:23:50,Piccadilly,Business,32.52,113.0,50.48
16560,2025-12-26 01:19:37,MediaCityUK,Standard,29.36,70.0,82.02
16561,2026-06-13 11:27:51,Deansgate,Standard,7.11,35.0,10.71
16562,2026-03-14 09:15:27,Manchester Airport,Standard,14.62,34.0,37.94
16563,2025-08-21 09:33:46,Old Trafford,Premium,8.98,21.0,18.1
16564,2025-10-20 17:37:46,MediaCityUK,Airport,18.11,89.0,49.53
16565,2025-10-03 15:05:01,Salford Quays,Airport,15.18,69.0,37.89
16566,2025-08-18 20:52:16,MediaCityUK,Business,7.52,29.0,17.68
16567,2026-01-15 21:07:26,Trafford Centre,Airport,14.3,68.0,22.62
16568,2025-07-28 10:16:16,Trafford Centre,Business,12.02,59.0,14.8
16569,2026-01-04 08:29:12,Salford Quays,Business,20.57,56.0,28.05
16570,2026-05-06 03:33:13,Manchester Airport,Standard,23.91,99.0,64.65
16571,2026-03-13 04:36:09,Manchester Airport,Standard,19.94,61.0,29.58
16572,2026-01-10 03:10:59,MediaCityUK,Airport,8.23,41.0,15.34
16573,2025-10-11 07:44:08,Old Trafford,Airport,8.47,24.0,22.87
16574,2026-05-26 18:30:10,Piccadilly,Airport,13.38,65.0,32.56
16575,2025-10-12 07:03:05,Deansgate,Airport,34.89,163.0,88.34
16576,2025-09-02 07:43:13,Piccadilly,Airport,30.09,69.0,82.65
16577,2026-05-31 11:08:53,Old Trafford,Premium,33.82,92.0,60.34
16578,2026-05-26 22:46:56,MediaCityUK,Airport,34.45,119.0,85.89
16579,2025-11-13 16:21:14,Old Trafford,Airport,20.67,52.0,27.56
16580,2026-01-13 20:44:12,MediaCityUK,Airport,14.32,69.0,27.24
16581,2025-12-08 16:33:38,Old Trafford,Premium,15.16,38.0,30.42
16582,2026-02-25 02:20:28,Deansgate,Standard,11.25,47.0,27.63
16583,2025-08-22 02:13:46,Piccadilly,Airport,34.87,155.0,95.08
16584,2025-07-31 22:07:41,Old Trafford,Business,4.29,21.0,8.64
16585,2025-12-02 20:06:22,Stockport,Business,9.9,36.0,16.3
16586,2026-03-10 09:27:53,MediaCityUK,Premium,2.68,7.0,5.57
16587,2026-04-28 19:19:16,Piccadilly,Standard,28.83,113.0,75.49
16588,2025-10-03 18:07:42,MediaCityUK,Premium,15.98,69.0,43.64
16589,2025-08-03 05:24:47,Stockport,Airport,8.82,34.0,23.84
16590,2026-05-25 16:01:33,Trafford Centre,Airport,27.1,71.0,62.57
16591,2025-09-24 01:10:35,Salford Quays,Standard,4.31,14.0,7.04
16592,2025-07-03 18:22:44,Deansgate,Standard,5.35,22.0,11.19
16593,2025-07-26 17:32:32,Stockport,Premium,12.43,39.0,27.8
16594,2026-04-08 00:45:14,Deansgate,Standard,3.43,11.0,6.22
16595,2025-12-27 22:39:54,Piccadilly,Airport,16.3,74.0,24.06
16596,2025-09-08 17:57:45,Trafford Centre,Business,15.26,68.0,35.35
16597,2026-03-12 17:44:12,Old Trafford,Standard,21.58,103.0,56.31
16598,2025-10-06 10:50:26,Piccadilly,Premium,34.69,105.0,87.46
16599,2026-05-06 14:55:44,Salford Quays,Premium,9.71,20.0,23.21
16600,2026-06-23 18:05:28,Salford Quays,Premium,16.29,68.0,21.88
16601,2026-05-13 15:26:15,Piccadilly,Business,12.0,33.0,20.67
16602,2025-09-20 14:04:14,Salford Quays,Premium,18.91,60.0,30.68
16603,2026-01-11 13:53:03,Deansgate,Standard,13.76,61.0,31.55
16604,2025-08-22 22:02:04,Deansgate,Premium,26.01,89.0,66.25
16605,2026-05-03 03:53:03,MediaCityUK,Airport,23.05,86.0,51.6
16606,2026-05-18 23:21:03,Salford Quays,Airport,34.16,93.0,84.44
16607,2025-10-04 13:13:32,Salford Quays,Standard,13.7,39.0,25.39
16608,2025-07-26 06:26:07,Manchester Airport,Premium,26.83,82.0,69.67
16609,2025-07-06 06:39:12,Salford Quays,Business,8.45,35.0,11.47
16610,2025-08-27 12:21:31,Trafford Centre,Business,27.46,103.0,39.74
16611,2025-12-27 00:14:03,Trafford Centre,Premium,31.43,99.0,68.76
16612,2025-11-04 08:07:04,Trafford Centre,Business,21.1,100.0,50.7
16613,2026-06-02 00:46:48,Stockport,Standard,32.6,81.0,63.41
16614,2025-09-21 17:48:37,Manchester Airport,Business,31.78,78.0,43.17
16615,2025-07-29 04:10:54,Manchester Airport,Premium,4.69,23.0,8.47
16616,2025-10-18 07:55:08,Old Trafford,Standard,2.01,7.0,5.56
16617,2025-07-18 10:07:16,Salford Quays,Business,7.68,25.0,16.19
16618,2025-09-17 23:15:31,Old Trafford,Premium,8.75,35.0,23.31
16619,2025-10-11 04:05:39,Stockport,Airport,2.79,10.0,5.96
16620,2025-07-03 12:50:15,Salford Quays,Standard,32.24,95.0,57.83
16621,2025-11-13 09:11:16,Manchester Airport,Airport,26.96,56.0,65.48
16622,2026-04-28 11:54:04,Manchester Airport,Premium,8.16,37.0,20.43
16623,2025-09-26 07:49:50,Deansgate,Premium,1.73,6.0,2.5
16624,2025-10-16 05:44:42,Deansgate,Premium,31.17,64.0,44.36
16625,2025-08-18 04:51:14,MediaCityUK,Business,17.5,59.0,26.95
16626,2025-11-24 22:40:34,Trafford Centre,Standard,16.19,42.0,42.48
16627,2025-09-25 11:45:17,Deansgate,Airport,28.61,105.0,34.9
16628,2025-09-19 19:55:00,Deansgate,Business,4.22,17.0,9.17
16629,2026-01-06 13:03:47,Old Trafford,Standard,8.3,18.0,13.0
16630,2026-04-13 23:40:22,Piccadilly,Airport,29.58,63.0,50.05
16631,2025-08-12 07:34:52,Old Trafford,Standard,28.35,103.0,49.3
16632,2025-10-29 01:25:54,Salford Quays,Premium,5.65,14.0,7.62
16633,2026-02-27 12:39:07,Piccadilly,Airport,32.36,127.0,60.49
16634,2026-05-25 13:18:36,Manchester Airport,Business,3.21,8.0,7.77
16635,2026-05-26 20:43:42,Old Trafford,Business,30.14,114.0,71.98
16636,2026-06-01 12:53:00,Deansgate,Business,2.74,10.0,7.26
16637,2025-12-16 21:41:16,Salford Quays,Premium,13.14,46.0,16.94
16638,2026-03-14 10:48:33,Stockport,Standard,25.25,101.0,62.89
16639,2026-02-02 10:09:38,Piccadilly,Standard,32.96,146.0,51.73
16640,2025-07-04 15:25:20,Trafford Centre,Standard,13.4,28.0,24.22
16641,2026-04-29 23:17:53,Old Trafford,Premium,30.92,122.0,61.69
16642,2025-08-01 18:35:09,Old Trafford,Premium,10.92,40.0,22.67
16643,2026-02-28 07:17:21,Trafford Centre,Business,7.73,27.0,15.66
16644,2025-11-03 12:37:14,Manchester Airport,Business,10.7,37.0,26.99
16645,2025-07-26 14:54:26,Manchester Airport,Premium,4.76,14.0,5.98
16646,2025-07-24 20:44:04,Stockport,Business,14.3,56.0,30.16
16647,2025-11-28 22:09:34,Salford Quays,Business,26.7,110.0,47.33
16648,2025-11-02 18:33:22,Piccadilly,Airport,24.95,97.0,59.09
16649,2026-03-15 22:17:08,Deansgate,Standard,18.11,41.0,46.95
16650,2026-05-20 20:53:49,MediaCityUK,Premium,15.57,50.0,38.78
16651,2026-06-21 11:14:56,MediaCityUK,Business,23.22,50.0,57.54
16652,2026-05-08 16:57:12,Salford Quays,Business,10.24,35.0,16.43
16653,2026-06-21 10:01:18,Piccadilly,Premium,11.01,34.0,29.15
16654,2025-10-18 17:50:08,Stockport,Premium,22.34,59.0,34.58
16655,2025-10-17 10:57:32,Piccadilly,Premium,5.95,19.0,12.71
16656,2025-10-23 21:55:52,Old Trafford,Premium,19.21,61.0,40.93
16657,2025-10-18 20:29:02,Salford Quays,Premium,33.74,120.0,78.3
16658,2025-10-05 17:42:24,Stockport,Business,22.48,107.0,33.47
16659,2025-12-27 17:26:59,Stockport,Premium,9.5,29.0,25.93
16660,2026-05-16 02:38:59,Deansgate,Premium,7.98,22.0,17.66
